"name","scale","nChao","iChao_est","iChao_lower","iChao_upper","observedRichness","level","niNEXT","iNEXT_est","iNEXT_lower","iNEXT_upper","iNEXT_increasePercent","iNEXT_increase","iChao_increasePercent","iChao_increase","cleanRecords","elevationalRange","Code","year_GDPc","GPD_per_cap","year_TerEd","percent_ed","continent","mean_roadDist","median_roadDist","n_lit","n_occ","propOccurrences","area_m"
"Croatia","Country",11190.5,949.1745,906.8755,999.373,733,"Country",11190.5,907.0432154338991,848.784387142459,966.9810313614007,23.743958449372315,174.04321543389915,29.49174624829467,216.17449999999997,1391,1628,"HRV",2022,26986.752,2020,24.2,"Europe",3508.29411401567,2765.54877213338,537,196,0.2673942701227831,54418646064.961044
"Turkmenistan","Country",1148.5,967.396,919.767,1022.162,601,"Country",1148.5,897.8803058741764,819.6465740348326,976.3836495640741,49.39772144329058,296.88030587417643,60.96439267886855,366.39599999999996,41,2956,"TKM",2022,17234.555,NA,NA,"Asia",8039.00595746548,5135.28771050659,578,23,0.03826955074875208,470628850571.5388
"Romania","Country",11526,963.985,915.091,1025.7435,728,"Country",11526,923.2715541468351,858.1777499022962,985.9081638285279,26.82301567951031,195.27155414683511,32.41552197802198,235.985,729,2416,"ROU",2022,26197.904,2020,14.7,"Europe",2826.17491418304,2131.73651923984,597,131,0.17994505494505494,235768984630.15527
"Portugal","Country",15268.5,989.6095,953.5255,1032.6005,763,"Country",15268.5,945.4641883768668,890.5321770621935,998.780696079629,23.914048280061184,182.4641883768668,29.699803407601564,226.60950000000003,6483,2129,"PRT",2022,28992.059,2020,16.1,"Europe",3273.00019821319,2706.00498619739,479,284,0.3722149410222805,90759395065.51782
"India","Country",18868.5,1004.3045,960.194,1058.6735,792,"Country",18868.5,967.0046780801647,910.0439382642796,1019.4126720794533,22.096550262647053,175.0046780801647,26.80612373737372,212.30449999999996,8871,8300,"IND",2022,7765.593,2020,7.9,"Asia",3958.14322264215,2854.48985180318,544,248,0.31313131313131315,3155818262227.9194
"DRC","Country",12642,1009.7975,961.0935,1070.9270000000001,769,"Country",12642,968.0926695716822,902.8673993150344,1035.6333163333406,25.889813988515243,199.09266957168222,31.3130689206762,240.7975,1281,4792,NA,NA,NA,NA,NA,"Africa",6414.70418609446,4258.53956634133,609,160,0.20806241872561768,2334629553607.82
"Bulgaria","Country",12522,999.114,948.3309999999999,1059.904,749,"Country",12522,952.148677760548,887.5521593281169,1016.7451961929792,27.122653906615213,203.14867776054803,33.39305740987983,250.11400000000003,1264,2783,"BGR",2022,20592.455,2020,23.9,"Europe",2801.93125032439,2176.09081219401,607,142,0.18958611481975968,112421111715.95389
"Ukraine","Country",13107.5,1019.6545,986.5070000000001,1060.343,827,"Country",13107.5,981.523719949635,927.8147969475338,1039.8164275026627,18.684851263559253,154.52371994963505,23.295586457073767,192.65449999999998,4935,2130,"UKR",2022,7749.0996,2020,49,"Europe",2877.20018659936,2298.59737868456,440,387,0.46795646916565903,570153961120.7982
"Colombia","Country",37942.5,992.8715,952.6945000000001,1044.6565,814,"Country",37942.5,964.9770661958871,910.2150606190464,1019.3060218962005,18.547551129715867,150.97706619588712,21.97438574938575,178.87149999999997,30210,5528,"COL",2022,14468.964,2020,26.4,"South America",35495.7572123247,12309.637868293,419,395,0.48525798525798525,1139434982630.3489
"Kazakhstan","Country",7657,1115.577,1061.0455,1183.405,826,"Country",7657,1062.9393844762249,993.7595705961578,1132.1191983562917,28.685155505596228,236.93938447622486,35.05774818401937,289.577,242,6093,"KAZ",2022,26491.857,2020,32.8,"Asia",5328.59969606537,4028.19423778102,769,57,0.06900726392251816,2712784649160.729
"Canada","Country",141723,1105.452,1064.606,1156.7875,920,"Country",141723,1073.6849667274182,1020.9852074233531,1125.3704114547497,16.70488768776286,153.6849667274182,20.157826086956533,185.452,135499,5894,"CAN",2022,45529.645,2020,51.3,"North America",180838.467974103,126678.508517414,327,593,0.6445652173913043,9872061759422.162
"Algeria","Country",11651.5,1148.8335000000002,1089.5755,1223.2065,858,"Country",11651.5,1105.9811921569637,1027.803492087202,1182.7155749785866,28.90223684813098,247.98119215696374,33.89667832167835,290.8335000000002,376,2669,"DZA",2022,13506.444,2020,17.3,"Africa",24729.9898911588,12561.0070386647,758,100,0.11655011655011654,2322749397094.874
"France","Country",135351.5,1140.086,1104.1255,1188.5515,1003,"Country",135351.5,1116.0036288710617,1068.6990202040076,1161.9893566186693,11.266563197513623,113.00362887106166,13.667597208374872,137.086,131892,4402,"FRA",2022,39065.71,2020,31.9,"Europe",5283.23535763979,2744.25386668231,182,821,0.8185443668993021,635046803222.9731
"Peru","Country",17767.5,1184.3315,1122.6195,1263.074,859,"Country",17767.5,1129.9873975351106,1060.730103343343,1202.1914223129506,31.54684488185222,270.98739753511063,37.873282887078005,325.3315,10568,6615,"PER",2022,12762.967,2020,19.9,"South America",34784.4259307879,14526.5614111399,395,464,0.540162980209546,1296291218582.3442
"Italy","Country",23570,1218.55,1187.591,1256.0610000000001,1045,"Country",23570,1184.2424170093504,1132.5899217743347,1233.4255520195115,13.324633206636417,139.24241700935045,16.607655502392337,173.54999999999995,15187,4489,"ITA",2022,36224.293,2020,15.9,"Europe",2831.97131335769,2270.21834413079,460,585,0.5598086124401914,300287065029.1191
"Morocco","Country",15091,1289.1045,1235.4915,1354.3645000000001,987,"Country",15091,1236.168580438292,1157.5743652467193,1310.9726701371903,25.2450436107692,249.1685804382921,30.608358662613977,302.1044999999999,1944,4017,"MAR",2022,8400.127,2020,12.7,"Africa",7428.38936315834,4769.04323117286,711,276,0.2796352583586626,582422901829.3213
"Spain","Country",31449.5,1428.108,1380.813,1484.5439999999999,1167,"Country",31449.5,1379.249380160411,1315.8971822926455,1440.39461827186,18.18760755444824,212.24938016041096,22.37429305912595,261.10799999999995,21978,3475,"ESP",2022,34123.387,2020,31.3,"Europe",3490.87127707605,2838.88795903445,517,661,0.5611205432937182,506164911718.57214
"Iran","Country",21917.5,1408.6765,1351.798,1479.047,1112,"Country",21917.5,1362.9043682631568,1286.0288446943755,1439.7798918319386,22.563342469708346,250.9043682631568,26.679541366906466,296.67650000000003,6504,5456,"IRN",2022,18473.066,2020,24.4,"Asia",7729.49468591414,4600.08881039015,845,267,0.24010791366906475,1622833684979.964
"Israel","Country",15607,1448.1770000000001,1386.8290000000002,1521.1875,1064,"Country",15607,1379.8017951627567,1300.0271029741425,1458.9739071001884,29.680619846123758,315.80179516275666,36.106860902255654,384.17700000000013,2535,2864,"ISR",2022,36648.918,2020,36.5,"Asia",2367.07752810257,1862.32245843681,716,348,0.32706766917293234,22051157485.30114
"South Africa","Country",51252,1493.617,1443.7635,1555.6695,1240,"Country",51252,1448.2012774049736,1385.9220581222617,1506.781957241701,16.790425597175297,208.20127740497355,20.452983870967746,253.61699999999996,43470,3362,"ZAF",2022,11415.887,2020,5.4,"Africa",2089.60239455093,1276.33756263708,423,817,0.6588709677419354,1221683005236.1309
"Greece","Country",19360,1478.2350000000001,1433.0680000000002,1531.83,1191,"Country",19360,1425.2083593741072,1355.032404520221,1493.9870384268975,19.66484965357742,234.2083593741072,24.11712846347609,287.2350000000001,4782,2732,"GRC",2022,25283.906,2020,33,"Europe",2349.74268772118,1842.88039984922,779,412,0.3459277917716205,130164939498.08311
"Russian Federation","Country",42498,1534.652,1488.7725,1589.548,1255,"Country",42498,1480.3211837433314,1418.2476643237508,1545.7899507135667,17.953879182735566,225.3211837433314,22.283027888446227,279.65200000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16879715918314.78
"Argentina","Country",59583,1568.2869999999998,1517.5095000000001,1629.8195,1277,"Country",59583,1515.3838180295274,1451.0043754735925,1581.887409633092,18.667487707872166,238.38381802952745,22.81025841816757,291.2869999999998,49436,6808,"ARG",2022,18292.318,2020,13.8,"South America",5922.48990178537,4236.80295191182,540,737,0.577133907595928,2782696566963.083
"China","Country",25850.5,1746.4565,1689.276,1813.783,1367,"Country",25850.5,1674.016037337858,1604.1063328047776,1743.9257418709387,22.45911026611982,307.01603733785805,27.758339429407464,379.4565,4837,8580,"CHN",2022,19238.18,2020,8.7,"Asia",19164.3758304334,6394.00438439115,1129,238,0.17410387710314557,9371236924584.92
"Australia","Country",242147,1817.71,1774.9895000000001,1871.0610000000001,1615,"Country",242147,1784.5941041406916,1727.7755116279857,1839.3845615530126,10.501182918928276,169.59410414069157,12.551702786377717,202.71000000000004,236128,2187,"AUS",2022,52049.43,2020,30.2,"Oceania",13706.8333604128,5992.04024243186,328,1287,0.7969040247678019,7706039709886.315
"Turkey","Country",28620,2353.6865,2284.2355,2433.6220000000003,1824,"Country",28620,2255.0453882981055,2174.7114503143757,2335.3793262818353,23.63187435844878,431.04538829810554,29.039830043859638,529.6864999999998,4200,4980,"TUR",2022,27361.988,2020,10.8,"Asia",3398.70569503827,2799.49599501253,1314,510,0.27960526315789475,779822048888.1051
"Brazil","Country",177670.5,2496.9955,2437.3050000000003,2566.4415,2072,"Country",177670.5,2414.430236142066,2334.630137402196,2495.3753536271734,16.526555798362264,342.43023614206595,20.511365830115835,424.9955,161210,2670,"BRA",2022,14640.076,2020,11.2,"South America",52909.6869719847,11460.1897767384,1073,1207,0.5293859649122807,8499395335573.702
"Mexico","Country",283740,2637.0815000000002,2582.242,2701.401,2265,"Country",283740,2569.66645339586,2487.5560148303493,2641.0368391839165,13.451057545071077,304.6664533958601,16.427439293598244,372.08150000000023,274063,5425,"MEX",2022,16235.455,2020,22.9,"North America",5478.59510479465,3693.08804173741,510,1755,0.7748344370860927,1962276615871.462
"USA","Country",2253791.5,4132.3285,4060.9515,4217.940500000001,3703,"Country",2253791.5,4059.437504193428,3974.264743448969,4142.188484728824,9.625641485104719,356.43750419342814,11.594072373751008,429.3284999999996,2245931,6184,"USA",2022,58487.465,2020,60.9,"North America",20560.7430605483,6264.95106239998,416,3287,0.8876586551444775,9439419735692.014
