"n_occ","count"
483,0.17458478176902278
46313,0.08729239088451139
19145,0.08729239088451139
968,0.17458478176902278
568,0.08729239088451139
698,0.17458478176902278
1757,0.08729239088451139
1005,0.17458478176902278
13331,0.08729239088451139
1287,0.17458478176902278
516,0.17458478176902278
3825,0.17458478176902278
2750,0.08729239088451139
38844,0.08729239088451139
362,0.17458478176902278
2414,0.08729239088451139
2751,0.08729239088451139
1555,0.08729239088451139
1556,0.08729239088451139
3458,0.08729239088451139
1939,0.08729239088451139
5046,0.08729239088451139
8723,0.08729239088451139
1381,0.08729239088451139
816,0.08729239088451139
2649,0.08729239088451139
597,0.08729239088451139
1128,0.08729239088451139
2177,0.08729239088451139
643,0.17458478176902278
1364,0.08729239088451139
9323,0.08729239088451139
14957,0.08729239088451139
2361,0.08729239088451139
2298,0.08729239088451139
603,0.17458478176902278
7526,0.08729239088451139
1149,0.08729239088451139
3640,0.08729239088451139
2769,0.08729239088451139
2877,0.08729239088451139
15947,0.08729239088451139
11885,0.08729239088451139
737,0.17458478176902278
1970,0.08729239088451139
3039,0.08729239088451139
3102,0.08729239088451139
6237,0.08729239088451139
18708,0.08729239088451139
21465,0.08729239088451139
364,0.17458478176902278
3155,0.08729239088451139
410,0.08729239088451139
940,0.08729239088451139
459,0.17458478176902278
13012,0.08729239088451139
2241,0.08729239088451139
472,0.17458478176902278
18524,0.08729239088451139
2551,0.08729239088451139
1341,0.08729239088451139
34939,0.08729239088451139
1416,0.08729239088451139
1197,0.08729239088451139
4381,0.08729239088451139
1679,0.08729239088451139
349,0.26187717265353416
2571,0.08729239088451139
6518,0.08729239088451139
7214,0.08729239088451139
2816,0.08729239088451139
2178,0.08729239088451139
5075,0.17458478176902278
2833,0.08729239088451139
2088,0.08729239088451139
357,0.17458478176902278
3298,0.08729239088451139
15385,0.08729239088451139
4675,0.08729239088451139
1011,0.26187717265353416
315,0.17458478176902278
2873,0.08729239088451139
631,0.08729239088451139
987,0.08729239088451139
16602,0.08729239088451139
4828,0.08729239088451139
819,0.08729239088451139
1111,0.08729239088451139
2610,0.08729239088451139
5839,0.08729239088451139
1236,0.08729239088451139
5868,0.08729239088451139
604,0.08729239088451139
1056,0.08729239088451139
3502,0.08729239088451139
4543,0.08729239088451139
7959,0.08729239088451139
716,0.08729239088451139
10846,0.08729239088451139
3420,0.08729239088451139
5284,0.08729239088451139
1451,0.08729239088451139
7883,0.08729239088451139
894,0.08729239088451139
2847,0.08729239088451139
1875,0.08729239088451139
1634,0.17458478176902278
1510,0.08729239088451139
8936,0.08729239088451139
638,0.08729239088451139
1144,0.08729239088451139
2553,0.08729239088451139
970,0.17458478176902278
6619,0.08729239088451139
718,0.17458478176902278
1013,0.08729239088451139
673,0.08729239088451139
1600,0.08729239088451139
14030,0.08729239088451139
14137,0.08729239088451139
535,0.17458478176902278
1091,0.08729239088451139
990,0.17458478176902278
1598,0.08729239088451139
2822,0.08729239088451139
13988,0.08729239088451139
417,0.08729239088451139
2086,0.08729239088451139
1041,0.08729239088451139
630,0.17458478176902278
492,0.08729239088451139
9209,0.08729239088451139
2270,0.08729239088451139
1017,0.08729239088451139
885,0.08729239088451139
1214,0.08729239088451139
836,0.17458478176902278
1618,0.08729239088451139
1539,0.17458478176902278
2991,0.08729239088451139
1119,0.08729239088451139
18131,0.08729239088451139
8269,0.08729239088451139
4938,0.08729239088451139
1465,0.08729239088451139
623,0.08729239088451139
287,0.08729239088451139
5202,0.08729239088451139
1974,0.08729239088451139
1560,0.08729239088451139
1594,0.08729239088451139
731,0.17458478176902278
3346,0.08729239088451139
2079,0.17458478176902278
481,0.17458478176902278
4047,0.08729239088451139
590,0.17458478176902278
2337,0.08729239088451139
4008,0.08729239088451139
3329,0.08729239088451139
3711,0.08729239088451139
2281,0.08729239088451139
2436,0.08729239088451139
567,0.08729239088451139
7138,0.08729239088451139
1592,0.08729239088451139
1277,0.17458478176902278
660,0.34916956353804557
2060,0.08729239088451139
3831,0.08729239088451139
3666,0.08729239088451139
1505,0.08729239088451139
2800,0.08729239088451139
1536,0.08729239088451139
449,0.26187717265353416
2616,0.08729239088451139
1244,0.08729239088451139
760,0.17458478176902278
3262,0.08729239088451139
369,0.26187717265353416
1771,0.08729239088451139
5247,0.08729239088451139
381,0.08729239088451139
1255,0.08729239088451139
679,0.08729239088451139
1003,0.08729239088451139
409,0.34916956353804557
2209,0.08729239088451139
635,0.08729239088451139
1601,0.08729239088451139
6367,0.08729239088451139
13157,0.08729239088451139
551,0.08729239088451139
3699,0.08729239088451139
714,0.26187717265353416
474,0.26187717265353416
869,0.08729239088451139
3285,0.08729239088451139
2098,0.08729239088451139
411,0.26187717265353416
1832,0.08729239088451139
612,0.26187717265353416
656,0.17458478176902278
594,0.08729239088451139
334,0.26187717265353416
1911,0.08729239088451139
1658,0.08729239088451139
705,0.08729239088451139
707,0.08729239088451139
4198,0.08729239088451139
4788,0.08729239088451139
12518,0.08729239088451139
3892,0.08729239088451139
1965,0.08729239088451139
1981,0.08729239088451139
2669,0.08729239088451139
1210,0.08729239088451139
3055,0.08729239088451139
2923,0.08729239088451139
666,0.17458478176902278
632,0.08729239088451139
542,0.17458478176902278
2344,0.17458478176902278
13317,0.08729239088451139
1575,0.08729239088451139
10541,0.08729239088451139
4565,0.08729239088451139
1259,0.26187717265353416
2095,0.08729239088451139
9821,0.08729239088451139
382,0.26187717265353416
659,0.08729239088451139
989,0.08729239088451139
881,0.17458478176902278
6629,0.08729239088451139
5283,0.08729239088451139
4459,0.08729239088451139
1443,0.08729239088451139
565,0.17458478176902278
429,0.26187717265353416
785,0.17458478176902278
6579,0.08729239088451139
2202,0.08729239088451139
214,0.08729239088451139
496,0.08729239088451139
622,0.08729239088451139
1230,0.08729239088451139
661,0.08729239088451139
850,0.08729239088451139
3297,0.08729239088451139
976,0.17458478176902278
1818,0.17458478176902278
1356,0.08729239088451139
491,0.08729239088451139
7500,0.08729239088451139
435,0.17458478176902278
1916,0.08729239088451139
8988,0.08729239088451139
9892,0.08729239088451139
3386,0.08729239088451139
5374,0.08729239088451139
3219,0.08729239088451139
1172,0.08729239088451139
9990,0.08729239088451139
545,0.08729239088451139
1469,0.08729239088451139
10003,0.08729239088451139
4678,0.08729239088451139
2059,0.08729239088451139
7495,0.08729239088451139
861,0.08729239088451139
495,0.17458478176902278
517,0.08729239088451139
9152,0.08729239088451139
1597,0.08729239088451139
1484,0.08729239088451139
6891,0.08729239088451139
4592,0.08729239088451139
2102,0.08729239088451139
1691,0.08729239088451139
2881,0.08729239088451139
1319,0.08729239088451139
370,0.08729239088451139
1360,0.08729239088451139
1468,0.08729239088451139
1239,0.08729239088451139
662,0.17458478176902278
1543,0.08729239088451139
884,0.26187717265353416
2306,0.08729239088451139
442,0.08729239088451139
2198,0.08729239088451139
1697,0.08729239088451139
6684,0.08729239088451139
7597,0.08729239088451139
51017,0.08729239088451139
544,0.17458478176902278
2325,0.08729239088451139
1686,0.08729239088451139
2284,0.08729239088451139
8441,0.08729239088451139
2434,0.08729239088451139
1343,0.08729239088451139
11523,0.08729239088451139
2445,0.08729239088451139
2675,0.08729239088451139
32556,0.08729239088451139
1863,0.08729239088451139
2538,0.08729239088451139
683,0.08729239088451139
500,0.08729239088451139
852,0.08729239088451139
541,0.08729239088451139
482,0.17458478176902278
988,0.08729239088451139
719,0.08729239088451139
1454,0.17458478176902278
1153,0.08729239088451139
4231,0.08729239088451139
13382,0.08729239088451139
810,0.08729239088451139
3348,0.08729239088451139
6147,0.08729239088451139
1294,0.08729239088451139
1186,0.08729239088451139
2040,0.08729239088451139
6198,0.08729239088451139
1694,0.08729239088451139
1867,0.08729239088451139
1062,0.17458478176902278
371,0.08729239088451139
3838,0.08729239088451139
2583,0.08729239088451139
886,0.08729239088451139
3349,0.08729239088451139
1881,0.08729239088451139
1120,0.08729239088451139
678,0.17458478176902278
610,0.08729239088451139
1245,0.08729239088451139
889,0.08729239088451139
3605,0.08729239088451139
8703,0.08729239088451139
391,0.08729239088451139
1044,0.08729239088451139
1286,0.08729239088451139
1855,0.08729239088451139
3748,0.08729239088451139
2391,0.08729239088451139
1928,0.08729239088451139
6190,0.08729239088451139
2283,0.08729239088451139
2186,0.08729239088451139
1619,0.08729239088451139
1322,0.08729239088451139
1333,0.17458478176902278
2424,0.08729239088451139
769,0.17458478176902278
1802,0.08729239088451139
3325,0.08729239088451139
3900,0.08729239088451139
2578,0.08729239088451139
1569,0.08729239088451139
3657,0.08729239088451139
936,0.08729239088451139
1735,0.17458478176902278
652,0.08729239088451139
3932,0.08729239088451139
7176,0.08729239088451139
909,0.08729239088451139
947,0.17458478176902278
1075,0.08729239088451139
1508,0.08729239088451139
766,0.08729239088451139
946,0.08729239088451139
1530,0.08729239088451139
735,0.08729239088451139
2327,0.08729239088451139
1936,0.08729239088451139
2883,0.08729239088451139
1156,0.08729239088451139
2141,0.08729239088451139
654,0.08729239088451139
629,0.08729239088451139
1550,0.17458478176902278
1251,0.08729239088451139
489,0.17458478176902278
2555,0.08729239088451139
840,0.08729239088451139
1240,0.08729239088451139
1202,0.08729239088451139
779,0.17458478176902278
1689,0.17458478176902278
536,0.17458478176902278
955,0.08729239088451139
476,0.17458478176902278
880,0.17458478176902278
938,0.08729239088451139
2760,0.08729239088451139
1880,0.08729239088451139
1345,0.08729239088451139
1901,0.08729239088451139
1629,0.08729239088451139
2307,0.08729239088451139
3444,0.08729239088451139
1284,0.08729239088451139
4968,0.08729239088451139
1096,0.17458478176902278
1180,0.08729239088451139
813,0.08729239088451139
756,0.08729239088451139
5546,0.08729239088451139
2342,0.08729239088451139
2606,0.08729239088451139
1252,0.08729239088451139
1636,0.08729239088451139
588,0.08729239088451139
831,0.08729239088451139
428,0.08729239088451139
4077,0.08729239088451139
4213,0.08729239088451139
277,0.17458478176902278
593,0.17458478176902278
1233,0.08729239088451139
873,0.08729239088451139
1317,0.08729239088451139
949,0.08729239088451139
4767,0.08729239088451139
4288,0.08729239088451139
15691,0.08729239088451139
2064,0.08729239088451139
1522,0.08729239088451139
1260,0.08729239088451139
5299,0.08729239088451139
5042,0.08729239088451139
257,0.08729239088451139
2495,0.08729239088451139
803,0.08729239088451139
8881,0.08729239088451139
5911,0.08729239088451139
8536,0.08729239088451139
10594,0.08729239088451139
5093,0.08729239088451139
6338,0.08729239088451139
7544,0.08729239088451139
1380,0.08729239088451139
790,0.08729239088451139
1256,0.08729239088451139
585,0.08729239088451139
1481,0.08729239088451139
2712,0.08729239088451139
1973,0.08729239088451139
8984,0.08729239088451139
506,0.08729239088451139
681,0.08729239088451139
757,0.08729239088451139
5736,0.08729239088451139
1464,0.08729239088451139
487,0.08729239088451139
2135,0.08729239088451139
1108,0.08729239088451139
2026,0.08729239088451139
1585,0.17458478176902278
1134,0.08729239088451139
7108,0.08729239088451139
1206,0.08729239088451139
16255,0.08729239088451139
5429,0.08729239088451139
2296,0.08729239088451139
3428,0.08729239088451139
2813,0.08729239088451139
2374,0.08729239088451139
15835,0.08729239088451139
1644,0.08729239088451139
1700,0.08729239088451139
595,0.08729239088451139
1938,0.08729239088451139
740,0.08729239088451139
4711,0.08729239088451139
6456,0.08729239088451139
708,0.17458478176902278
1847,0.08729239088451139
586,0.08729239088451139
653,0.08729239088451139
580,0.08729239088451139
859,0.08729239088451139
5348,0.08729239088451139
581,0.08729239088451139
969,0.08729239088451139
443,0.08729239088451139
7116,0.08729239088451139
1334,0.08729239088451139
9413,0.08729239088451139
1023,0.08729239088451139
23753,0.08729239088451139
59890,0.08729239088451139
