"n_occ_spCou","count"
453,0.06702253855278767
758,0.06702253855278767
1046,0.06702253855278767
1059,0.06702253855278767
1214,0.06702253855278767
1537,0.06702253855278767
1235,0.06702253855278767
645,0.13404507710557534
455,0.06702253855278767
407,0.06702253855278767
446,0.06702253855278767
573,0.06702253855278767
424,0.06702253855278767
1079,0.06702253855278767
1226,0.06702253855278767
975,0.06702253855278767
346,0.06702253855278767
625,0.06702253855278767
801,0.06702253855278767
6435,0.06702253855278767
1451,0.06702253855278767
591,0.06702253855278767
534,0.13404507710557534
797,0.06702253855278767
1984,0.06702253855278767
528,0.13404507710557534
352,0.06702253855278767
687,0.06702253855278767
1085,0.06702253855278767
716,0.06702253855278767
1188,0.06702253855278767
314,0.13404507710557534
372,0.06702253855278767
322,0.201067615658363
1244,0.06702253855278767
335,0.06702253855278767
423,0.13404507710557534
249,0.06702253855278767
324,0.13404507710557534
581,0.06702253855278767
651,0.06702253855278767
8422,0.06702253855278767
2152,0.06702253855278767
878,0.06702253855278767
4402,0.06702253855278767
809,0.06702253855278767
1873,0.06702253855278767
632,0.06702253855278767
345,0.201067615658363
419,0.13404507710557534
432,0.06702253855278767
359,0.06702253855278767
266,0.06702253855278767
1484,0.06702253855278767
404,0.2680901542111507
305,0.06702253855278767
866,0.06702253855278767
377,0.13404507710557534
484,0.06702253855278767
399,0.06702253855278767
285,0.13404507710557534
759,0.06702253855278767
318,0.06702253855278767
395,0.06702253855278767
706,0.13404507710557534
367,0.06702253855278767
374,0.06702253855278767
306,0.06702253855278767
543,0.06702253855278767
678,0.06702253855278767
856,0.06702253855278767
338,0.06702253855278767
752,0.06702253855278767
216,0.06702253855278767
480,0.06702253855278767
1581,0.06702253855278767
841,0.06702253855278767
1248,0.06702253855278767
750,0.06702253855278767
537,0.06702253855278767
2278,0.06702253855278767
577,0.06702253855278767
469,0.06702253855278767
968,0.06702253855278767
762,0.06702253855278767
448,0.06702253855278767
351,0.06702253855278767
295,0.06702253855278767
1199,0.06702253855278767
2448,0.06702253855278767
883,0.06702253855278767
416,0.06702253855278767
467,0.06702253855278767
313,0.06702253855278767
271,0.06702253855278767
739,0.06702253855278767
370,0.06702253855278767
643,0.06702253855278767
1234,0.06702253855278767
1231,0.06702253855278767
501,0.13404507710557534
823,0.06702253855278767
1793,0.06702253855278767
538,0.06702253855278767
499,0.06702253855278767
2286,0.06702253855278767
1735,0.06702253855278767
481,0.06702253855278767
567,0.06702253855278767
884,0.06702253855278767
827,0.06702253855278767
492,0.06702253855278767
391,0.06702253855278767
264,0.06702253855278767
415,0.06702253855278767
549,0.06702253855278767
401,0.06702253855278767
888,0.06702253855278767
393,0.06702253855278767
7474,0.06702253855278767
